name,value,year,lastValue,tcolour
Balfour,7,136,7,#00539f
Balfour,7,137,7,#00539f
Balfour,7,138,7,#00539f
Balfour,7,139,7,#00539f
Balfour,7,140,7,#00539f
Baldwin,0,1,0,#00539f
Baldwin,0,2,0,#00539f
Baldwin,0,3,0,#00539f
Baldwin,0,4,0,#00539f
Baldwin,0,5,0,#00539f
Baldwin,1,6,0,#00539f
Baldwin,1,7,1,#00539f
Baldwin,1,8,1,#00539f
Baldwin,1,9,1,#00539f
Baldwin,1,10,1,#00539f
Baldwin,1,11,1,#00539f
Baldwin,1,12,1,#00539f
Baldwin,1,13,1,#00539f
Baldwin,1,14,1,#00539f
Baldwin,1,15,1,#00539f
Baldwin,1,16,1,#00539f
Baldwin,1,17,1,#00539f
Baldwin,1,18,1,#00539f
Baldwin,1,19,1,#00539f
Baldwin,1,20,1,#00539f
Baldwin,1,21,1,#00539f
Baldwin,1,22,1,#00539f
Baldwin,1,23,1,#00539f
Baldwin,1,24,1,#00539f
Baldwin,1,25,1,#00539f
Baldwin,1,26,1,#00539f
Baldwin,1,27,1,#00539f
Baldwin,1,28,1,#00539f
Baldwin,1,29,1,#00539f
Baldwin,1,30,1,#00539f
Baldwin,1,31,1,#00539f
Baldwin,1,32,1,#00539f
Baldwin,1,33,1,#00539f
Baldwin,1,34,1,#00539f
Baldwin,1,35,1,#00539f
Baldwin,1,36,1,#00539f
Baldwin,1,37,1,#00539f
Baldwin,1,38,1,#00539f
Baldwin,1,39,1,#00539f
Baldwin,1,40,1,#00539f
Baldwin,1,41,1,#00539f
Baldwin,2,42,1,#00539f
Baldwin,2,43,2,#00539f
Baldwin,2,44,2,#00539f
Baldwin,2,45,2,#00539f
Baldwin,2,46,2,#00539f
Baldwin,2,47,2,#00539f
Baldwin,2,48,2,#00539f
Baldwin,2,49,2,#00539f
Baldwin,2,50,2,#00539f
Baldwin,2,51,2,#00539f
Baldwin,2,52,2,#00539f
Baldwin,2,53,2,#00539f
Baldwin,2,54,2,#00539f
Baldwin,2,55,2,#00539f
Baldwin,2,56,2,#00539f
Baldwin,2,57,2,#00539f
Baldwin,2,58,2,#00539f
Baldwin,2,59,2,#00539f
Baldwin,2,60,2,#00539f
Baldwin,2,61,2,#00539f
Baldwin,3,62,2,#00539f
Baldwin,3,63,3,#00539f
Baldwin,3,64,3,#00539f
Baldwin,3,65,3,#00539f
Baldwin,3,66,3,#00539f
Baldwin,4,67,3,#00539f
Baldwin,4,68,4,#00539f
Baldwin,4,69,4,#00539f
Baldwin,4,70,4,#00539f
Baldwin,4,71,4,#00539f
Baldwin,4,72,4,#00539f
Baldwin,4,73,4,#00539f
Baldwin,4,74,4,#00539f
Baldwin,4,75,4,#00539f
Baldwin,4,76,4,#00539f
Baldwin,4,77,4,#00539f
Baldwin,4,78,4,#00539f
Baldwin,4,79,4,#00539f
Baldwin,4,80,4,#00539f
Baldwin,4,81,4,#00539f
Baldwin,4,82,4,#00539f
Baldwin,4,83,4,#00539f
Baldwin,4,84,4,#00539f
Baldwin,4,85,4,#00539f
Baldwin,4,86,4,#00539f
Baldwin,4,87,4,#00539f
Baldwin,4,88,4,#00539f
Baldwin,4,89,4,#00539f
Baldwin,4,90,4,#00539f
Baldwin,4,91,4,#00539f
Baldwin,4,92,4,#00539f
Baldwin,4,93,4,#00539f
Baldwin,4,94,4,#00539f
Baldwin,4,95,4,#00539f
Baldwin,4,96,4,#00539f
Baldwin,4,97,4,#00539f
Baldwin,4,98,4,#00539f
Baldwin,4,99,4,#00539f
Baldwin,4,100,4,#00539f
Baldwin,4,101,4,#00539f
Baldwin,4,102,4,#00539f
Baldwin,4,103,4,#00539f
Baldwin,4,104,4,#00539f
Baldwin,4,105,4,#00539f
Baldwin,4,106,4,#00539f
Baldwin,4,107,4,#00539f
Baldwin,4,108,4,#00539f
Baldwin,4,109,4,#00539f
Baldwin,4,110,4,#00539f
Baldwin,4,111,4,#00539f
Baldwin,4,112,4,#00539f
Baldwin,4,113,4,#00539f
Baldwin,4,114,4,#00539f
Baldwin,4,115,4,#00539f
Baldwin,4,116,4,#00539f
Baldwin,4,117,4,#00539f
Baldwin,4,118,4,#00539f
Baldwin,4,119,4,#00539f
Baldwin,4,120,4,#00539f
Baldwin,4,121,4,#00539f
Baldwin,4,122,4,#00539f
Baldwin,4,123,4,#00539f
Baldwin,4,124,4,#00539f
Baldwin,4,125,4,#00539f
Baldwin,4,126,4,#00539f
Baldwin,4,127,4,#00539f
Baldwin,4,128,4,#00539f
Baldwin,4,129,4,#00539f
Baldwin,4,130,4,#00539f
Baldwin,4,131,4,#00539f
Baldwin,4,132,4,#00539f
Baldwin,4,133,4,#00539f
Baldwin,4,134,4,#00539f
Baldwin,4,135,4,#00539f
Baldwin,4,136,4,#00539f
Baldwin,4,137,4,#00539f
Baldwin,4,138,4,#00539f
Baldwin,4,139,4,#00539f
Baldwin,4,140,4,#00539f
Attlee,0,1,0,#ee3224
Attlee,0,2,0,#ee3224
Attlee,0,3,0,#ee3224
Attlee,0,4,0,#ee3224
Attlee,0,5,0,#ee3224
Attlee,0,6,0,#ee3224
Attlee,0,7,0,#ee3224
Attlee,0,8,0,#ee3224
Attlee,0,9,0,#ee3224
Attlee,0,10,0,#ee3224
Attlee,1,11,0,#ee3224
Attlee,1,12,1,#ee3224
Attlee,1,13,1,#ee3224
Attlee,1,14,1,#ee3224
Attlee,1,15,1,#ee3224
Attlee,1,16,1,#ee3224
Attlee,1,17,1,#ee3224
Attlee,1,18,1,#ee3224
Attlee,1,19,1,#ee3224
Attlee,1,20,1,#ee3224
Attlee,1,21,1,#ee3224
Attlee,1,22,1,#ee3224
Attlee,1,23,1,#ee3224
Attlee,1,24,1,#ee3224
Attlee,1,25,1,#ee3224
Attlee,1,26,1,#ee3224
Attlee,1,27,1,#ee3224
Attlee,2,28,1,#ee3224
Attlee,2,29,2,#ee3224
Attlee,2,30,2,#ee3224
Attlee,2,31,2,#ee3224
Attlee,2,32,2,#ee3224
Attlee,2,33,2,#ee3224
Attlee,2,34,2,#ee3224
Attlee,2,35,2,#ee3224
Attlee,2,36,2,#ee3224
Attlee,2,37,2,#ee3224
Attlee,2,38,2,#ee3224
Attlee,2,39,2,#ee3224
Attlee,2,40,2,#ee3224
Attlee,3,41,2,#ee3224
Attlee,3,42,3,#ee3224
Attlee,3,43,3,#ee3224
Attlee,3,44,3,#ee3224
Attlee,3,45,3,#ee3224
Attlee,3,46,3,#ee3224
Attlee,3,47,3,#ee3224
Attlee,3,48,3,#ee3224
Attlee,3,49,3,#ee3224
Attlee,3,50,3,#ee3224
Attlee,3,51,3,#ee3224
Attlee,3,52,3,#ee3224
Attlee,3,53,3,#ee3224
Attlee,3,54,3,#ee3224
Attlee,3,55,3,#ee3224
Attlee,3,56,3,#ee3224
Attlee,4,57,3,#ee3224
Attlee,4,58,4,#ee3224
Attlee,4,59,4,#ee3224
Attlee,4,60,4,#ee3224
Attlee,4,61,4,#ee3224
Attlee,4,62,4,#ee3224
Attlee,4,63,4,#ee3224
Attlee,4,64,4,#ee3224
Attlee,4,65,4,#ee3224
Attlee,4,66,4,#ee3224
Attlee,4,67,4,#ee3224
Attlee,4,68,4,#ee3224
Attlee,7,69,4,#ee3224
Attlee,7,70,7,#ee3224
Attlee,7,71,7,#ee3224
Attlee,7,72,7,#ee3224
Attlee,7,73,7,#ee3224
Attlee,7,74,7,#ee3224
Attlee,7,75,7,#ee3224
Attlee,7,76,7,#ee3224
Attlee,7,77,7,#ee3224
Attlee,7,78,7,#ee3224
Attlee,7,79,7,#ee3224
Attlee,7,80,7,#ee3224
Attlee,7,81,7,#ee3224
Attlee,7,82,7,#ee3224
Attlee,7,83,7,#ee3224
Attlee,7,84,7,#ee3224
Attlee,7,85,7,#ee3224
Attlee,7,86,7,#ee3224
Attlee,7,87,7,#ee3224
Attlee,7,88,7,#ee3224
Attlee,7,89,7,#ee3224
Attlee,7,90,7,#ee3224
Attlee,7,91,7,#ee3224
Attlee,7,92,7,#ee3224
Attlee,7,93,7,#ee3224
Attlee,7,94,7,#ee3224
Attlee,7,95,7,#ee3224
Attlee,7,96,7,#ee3224
Attlee,7,97,7,#ee3224
Attlee,7,98,7,#ee3224
Attlee,7,99,7,#ee3224
Attlee,7,100,7,#ee3224
Attlee,7,101,7,#ee3224
Attlee,7,102,7,#ee3224
Attlee,7,103,7,#ee3224
Attlee,7,104,7,#ee3224
Attlee,7,105,7,#ee3224
Attlee,7,106,7,#ee3224
Attlee,7,107,7,#ee3224
Attlee,7,108,7,#ee3224
Attlee,7,109,7,#ee3224
Attlee,7,110,7,#ee3224
Attlee,7,111,7,#ee3224
Attlee,7,112,7,#ee3224
Attlee,7,113,7,#ee3224
Attlee,7,114,7,#ee3224
Attlee,7,115,7,#ee3224
Attlee,7,116,7,#ee3224
Attlee,7,117,7,#ee3224
Attlee,7,118,7,#ee3224
Attlee,7,119,7,#ee3224
Attlee,7,120,7,#ee3224
Attlee,7,121,7,#ee3224
Attlee,7,122,7,#ee3224
Attlee,7,123,7,#ee3224
Attlee,7,124,7,#ee3224
Attlee,7,125,7,#ee3224
Attlee,7,126,7,#ee3224
Attlee,7,127,7,#ee3224
Attlee,7,128,7,#ee3224
Attlee,7,129,7,#ee3224
Attlee,7,130,7,#ee3224
Attlee,7,131,7,#ee3224
Attlee,7,132,7,#ee3224
Attlee,7,133,7,#ee3224
Attlee,7,134,7,#ee3224
Attlee,7,135,7,#ee3224
Attlee,7,136,7,#ee3224
Attlee,7,137,7,#ee3224
Attlee,7,138,7,#ee3224
Attlee,7,139,7,#ee3224
Attlee,7,140,7,#ee3224
Asquith,0,1,0,#ffb703
Asquith,0,2,0,#ffb703
Asquith,0,3,0,#ffb703
Asquith,0,4,0,#ffb703
Asquith,0,5,0,#ffb703
Asquith,0,6,0,#ffb703
Asquith,0,7,0,#ffb703
Asquith,0,8,0,#ffb703
Asquith,0,9,0,#ffb703
Asquith,0,10,0,#ffb703
Asquith,0,11,0,#ffb703
Asquith,0,12,0,#ffb703
Asquith,0,13,0,#ffb703
Asquith,0,14,0,#ffb703
Asquith,0,15,0,#ffb703
Asquith,0,16,0,#ffb703
Asquith,0,17,0,#ffb703
Asquith,0,18,0,#ffb703
Asquith,0,19,0,#ffb703
Asquith,0,20,0,#ffb703
Asquith,0,21,0,#ffb703
Asquith,0,22,0,#ffb703
Asquith,0,23,0,#ffb703
Asquith,0,24,0,#ffb703
Asquith,0,25,0,#ffb703
Asquith,0,26,0,#ffb703
Asquith,0,27,0,#ffb703
Asquith,0,28,0,#ffb703
Asquith,0,29,0,#ffb703
Asquith,0,30,0,#ffb703
Asquith,0,31,0,#ffb703
Asquith,0,32,0,#ffb703
Asquith,0,33,0,#ffb703
Asquith,0,34,0,#ffb703
Asquith,0,35,0,#ffb703
Asquith,0,36,0,#ffb703
Asquith,0,37,0,#ffb703
Asquith,0,38,0,#ffb703
Asquith,0,39,0,#ffb703
Asquith,0,40,0,#ffb703
Asquith,0,41,0,#ffb703
Asquith,0,42,0,#ffb703
Asquith,0,43,0,#ffb703
Asquith,0,44,0,#ffb703
Asquith,0,45,0,#ffb703
Asquith,0,46,0,#ffb703
Asquith,0,47,0,#ffb703
Asquith,0,48,0,#ffb703
Asquith,0,49,0,#ffb703
Asquith,0,50,0,#ffb703
Asquith,0,51,0,#ffb703
Asquith,0,52,0,#ffb703
Asquith,0,53,0,#ffb703
Asquith,0,54,0,#ffb703
Asquith,0,55,0,#ffb703
Asquith,0,56,0,#ffb703
Asquith,0,57,0,#ffb703
Asquith,0,58,0,#ffb703
Asquith,0,59,0,#ffb703
Asquith,0,60,0,#ffb703
Asquith,0,61,0,#ffb703
Asquith,0,62,0,#ffb703
Asquith,0,63,0,#ffb703
Asquith,0,64,0,#ffb703
Asquith,0,65,0,#ffb703
Asquith,0,66,0,#ffb703
Asquith,0,67,0,#ffb703
Asquith,0,68,0,#ffb703
Asquith,0,69,0,#ffb703
Asquith,0,70,0,#ffb703
Asquith,0,71,0,#ffb703
Asquith,1,72,0,#ffb703
Asquith,1,73,1,#ffb703
Asquith,1,74,1,#ffb703
Asquith,1,75,1,#ffb703
Asquith,4,76,1,#ffb703
Asquith,4,77,4,#ffb703
Asquith,4,78,4,#ffb703
Asquith,4,79,4,#ffb703
Asquith,4,80,4,#ffb703
Asquith,4,81,4,#ffb703
Asquith,4,82,4,#ffb703
Asquith,4,83,4,#ffb703
Asquith,4,84,4,#ffb703
Asquith,4,85,4,#ffb703
Asquith,4,86,4,#ffb703
Asquith,4,87,4,#ffb703
Asquith,4,88,4,#ffb703
Asquith,4,89,4,#ffb703
Asquith,4,90,4,#ffb703
Asquith,5,91,4,#ffb703
Asquith,5,92,5,#ffb703
Asquith,6,93,5,#ffb703
Asquith,6,94,6,#ffb703
Asquith,6,95,6,#ffb703
Asquith,6,96,6,#ffb703
Asquith,7,97,6,#ffb703
Asquith,7,98,7,#ffb703
Asquith,8,99,7,#ffb703
Asquith,8,100,8,#ffb703
Asquith,8,101,8,#ffb703
Asquith,8,102,8,#ffb703
Asquith,8,103,8,#ffb703
Asquith,8,104,8,#ffb703
Asquith,8,105,8,#ffb703
Asquith,8,106,8,#ffb703
Asquith,8,107,8,#ffb703
Asquith,8,108,8,#ffb703
Asquith,8,109,8,#ffb703
Asquith,8,110,8,#ffb703
Asquith,8,111,8,#ffb703
Asquith,8,112,8,#ffb703
Asquith,8,113,8,#ffb703
Asquith,8,114,8,#ffb703
Asquith,8,115,8,#ffb703
Asquith,8,116,8,#ffb703
Asquith,8,117,8,#ffb703
Asquith,8,118,8,#ffb703
Asquith,8,119,8,#ffb703
Asquith,8,120,8,#ffb703
Asquith,8,121,8,#ffb703
Asquith,8,122,8,#ffb703
Asquith,8,123,8,#ffb703
Asquith,8,124,8,#ffb703
Asquith,8,125,8,#ffb703
Asquith,8,126,8,#ffb703
Asquith,8,127,8,#ffb703
Asquith,8,128,8,#ffb703
Asquith,8,129,8,#ffb703
Asquith,8,130,8,#ffb703
Asquith,8,131,8,#ffb703
Asquith,8,132,8,#ffb703
Asquith,8,133,8,#ffb703
Asquith,8,134,8,#ffb703
Asquith,8,135,8,#ffb703
Asquith,8,136,8,#ffb703
Asquith,8,137,8,#ffb703
Asquith,8,138,8,#ffb703
Asquith,8,139,8,#ffb703
Asquith,8,140,8,#ffb703
